order_id,ts,fill_price,fill_qty,fees,liquidity_flag
strat-QQQ-LONG-2025-12-01T21:00:00+00:00,2025-12-02T21:00:00+00:00,619.294375,1,0.619294375,
strat-IWM-LONG-2025-12-01T21:00:00+00:00,2025-12-02T21:00:00+00:00,247.11625,2,0.4942325,
strat-TLT-LONG-2025-12-01T21:00:00+00:00,2025-12-02T21:00:00+00:00,89.032025,8,0.7122562,
strat-GLD-SHORT-2025-12-01T21:00:00+00:00,2025-12-02T21:00:00+00:00,386.281875,4,1.5451275,
strat-TLT-SHORT-2026-01-02T21:00:00+00:00,2026-01-05T21:00:00+00:00,86.95207500000001,388,33.737405100000004,
strat-SPY-LONG-2026-02-02T21:00:00+00:00,2026-02-03T21:00:00+00:00,698.8227,1,0.6988227,
strat-QQQ-LONG-2026-02-02T21:00:00+00:00,2026-02-03T21:00:00+00:00,630.8532,1,0.6308532,
strat-IWM-SHORT-2026-02-02T21:00:00+00:00,2026-02-03T21:00:00+00:00,261.753975,5,1.3087698750000003,
strat-GLD-SHORT-2026-02-02T21:00:00+00:00,2026-02-03T21:00:00+00:00,450.471,7,3.1532970000000002,
strat-SPY-SHORT-2026-03-02T21:00:00+00:00,2026-03-03T21:00:00+00:00,677.551875,8,5.420415,
strat-QQQ-SHORT-2026-03-02T21:00:00+00:00,2026-03-03T21:00:00+00:00,594.8790750000001,7,4.164153525000001,
strat-IWM-SHORT-2026-03-02T21:00:00+00:00,2026-03-03T21:00:00+00:00,256.26772500000004,21,5.381622225000001,
strat-TLT-LONG-2026-03-02T21:00:00+00:00,2026-03-03T21:00:00+00:00,89.38289999999999,334,29.853888599999998,
strat-GLD-SHORT-2026-03-02T21:00:00+00:00,2026-03-03T21:00:00+00:00,485.92215,20,9.718442999999999,
strat-USO-LONG-2026-03-02T21:00:00+00:00,2026-03-03T21:00:00+00:00,90.84655000000001,348,31.614599400000003,
